city_name,property_type,sub_property_type,locality,sale_price_range,sale_average_price,sale_q_o_q,view_trends_link
Bangalore,Residential,Residential Plot,Dinnur Main Road,"71,531-1,38,779","1,05,155",12,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Dinnur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Dodda Aladmara Road,"20,551-36,796","28,673",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Dodda-Aladmara-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Doddaballapur Main Road,"38,645-71,491","55,068",27,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Doddaballapur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Doddaballapura,"20,925-38,778","29,852",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Doddaballapura-in-Bangalore
Bangalore,Residential,Residential Plot,Doddaballapura Main Road,"36,567-67,701","52,134",22,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Doddaballapura-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Doddagubbi Main Road,"46,566-67,290","56,928",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Doddagubbi-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Doddanagamangala Road,"49,912-83,492","66,702",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Doddanagamangala-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Dr Vishnuvardhan Road,"71,480-1,32,553","1,02,017",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Dr-Vishnuvardhan-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Dwarakavasa Road,"56,136-1,04,181","80,158",14,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Dwarakavasa-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Electronic City,"50,168-85,060","67,614",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Electronic-City-in-Bangalore
Bangalore,Residential,Residential Plot,Gattahalli,"69,129-1,04,619","86,874",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Gattahalli-in-Bangalore
Bangalore,Residential,Residential Plot,Gatthalli Road,"67,854-1,12,175","90,015",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Gatthalli-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Gauribidanur,"10,344-15,849","13,096",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Gauribidanur-in-Bangalore
Bangalore,Residential,Residential Plot,Gauribidanur Bypass Road,"10,589-15,817","13,203",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Gauribidanur-Bypass-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Gnana Bharathi Main Road,"76,434-1,28,598","1,02,516",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Gnana-Bharathi-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Gottigere Main Road,"91,538-1,53,105","1,22,322",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Gottigere-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,HAL Old Airport Road,"90,678-1,67,280","1,28,979",15,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-HAL-Old-Airport-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Haralur Main Road,"1,02,282-1,65,254","1,33,768",0.2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Haralur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,HBR Layout,"1,17,293-1,98,877","1,58,085",24,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-HBR-Layout-in-Bangalore
Bangalore,Residential,Residential Plot,Hebbal,"50,177-83,316","66,747",13,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hebbal-in-Bangalore
Bangalore,Residential,Residential Plot,Hegganahalli Main Road,"47,476-71,745","59,610",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hegganahalli-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hennur Bagalur Main Road,"55,447-1,05,517","80,482",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hennur-Bagalur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hennur Gardens,"54,771-90,295","72,533",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hennur-Gardens-in-Bangalore
Bangalore,Residential,Residential Plot,Hennur Main Road,"57,976-1,05,432","81,704",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hennur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hesarghatta Road,"33,574-54,742","44,158",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hesarghatta-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hoodi Main Road,"57,064-92,378","74,721",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hoodi-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Horamavu,"58,395-95,723","77,059",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Horamavu-in-Bangalore
Bangalore,Residential,Residential Plot,Horamavu Agara Main Road,"58,434-96,154","77,294",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Horamavu-Agara-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Horamavu Agara Road,"54,786-92,586","73,686",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Horamavu-Agara-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Horamavu Main Road,"56,874-95,183","76,028",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Horamavu-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hosa Road,"64,828-1,05,953","85,390",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hosa-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hoskote,"26,070-39,080","32,575",20,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hoskote-in-Bangalore
Bangalore,Residential,Residential Plot,Hoskote Chintamani Road,"26,105-38,379","32,242",15,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hoskote-Chintamani-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hoskote Malur Road,"25,261-39,171","32,216",16,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hoskote-Malur-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hosur Main Road,"1,33,542-1,69,831","1,51,686",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hosur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Hosur Road,"37,686-70,329","54,007",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hosur-Road-in-Bangalore
Bangalore,Residential,Residential Plot,HSR Layout,"2,47,094-3,63,215","3,05,154",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-HSR-Layout-in-Bangalore
Bangalore,Residential,Residential Plot,Hulimavu,"64,307-1,08,367","86,337",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hulimavu-in-Bangalore
Bangalore,Residential,Residential Plot,Hulimavu Lake Road,"64,888-1,13,723","89,305",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Hulimavu-Lake-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Huskur Road,"62,215-95,395","78,805",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Huskur-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Indiranagar,"2,62,168-4,26,330","3,44,249",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Indiranagar-in-Bangalore
Bangalore,Residential,Residential Plot,ITPL Main Road,"56,283-94,272","75,278",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-ITPL-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Ittamadu Main Road,"57,453-92,054","74,753",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Ittamadu-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,IVC Road,"41,527-68,320","54,924",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-IVC-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Jakkur,"82,446-1,36,731","1,09,588",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jakkur-in-Bangalore
Bangalore,Residential,Residential Plot,Jakkuru,"92,979-1,51,410","1,22,194",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jakkuru-in-Bangalore
Bangalore,Residential,Residential Plot,Jakkuru Main Road,"96,410-1,50,716","1,23,563",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jakkuru-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Jalahalli,"39,865-56,961","48,413",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jalahalli-in-Bangalore
Bangalore,Residential,Residential Plot,Jalahalli Cross Road,"46,675-91,391","69,033",15,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jalahalli-Cross-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Jayanagar,"2,53,281-4,07,439","3,30,360",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jayanagar-in-Bangalore
Bangalore,Residential,Residential Plot,Jigani,"25,568-43,675","34,621",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jigani-in-Bangalore
Bangalore,Residential,Residential Plot,Jigani Anekal Road,"20,749-34,374","27,561",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jigani-Anekal-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Jigani Road,"28,085-48,389","38,237",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Jigani-Road-in-Bangalore
Bangalore,Residential,Residential Plot,JP Nagar,"91,065-1,47,997","1,19,531",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-JP-Nagar-in-Bangalore
Bangalore,Residential,Residential Plot,Judicial Layout,"1,46,822-2,24,320","1,85,571",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Judicial-Layout-in-Bangalore
Bangalore,Residential,Residential Plot,K Channasandra Main Road,"49,766-80,982","65,374",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-K-Channasandra-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kadugodi,"55,507-81,141","68,324",0.4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kadugodi-in-Bangalore
Bangalore,Residential,Residential Plot,Kadugodi Road,"54,529-85,959","70,244",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kadugodi-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kaggadasapura Main Road,"59,219-98,893","79,056",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kaggadasapura-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kaggalipura,"34,388-55,572","44,980",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kaggalipura-in-Bangalore
Bangalore,Residential,Residential Plot,Kaggalipura Road,"25,224-41,626","33,425",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kaggalipura-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kalyan Nagar,"80,276-1,35,870","1,08,073",11,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kalyan-Nagar-in-Bangalore
Bangalore,Residential,Residential Plot,Kammanahalli Main Road,"82,766-1,50,304","1,16,535",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kammanahalli-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kanakapura,"23,621-35,396","29,509",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kanakapura-in-Bangalore
Bangalore,Residential,Residential Plot,Kanakapura Road,"88,273-1,43,342","1,15,808",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kanakapura-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kannuru Road,"46,499-68,581","57,540",44,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kannuru-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kasavanahalli Main Road,"86,347-1,50,168","1,18,257",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kasavanahalli-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri,"51,768-79,523","65,646",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri Hobli Challegatta,"68,620-1,01,615","85,117",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-Hobli-Challegatta-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri Kommaghatta Road,"68,798-1,14,797","91,798",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-Kommaghatta-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri Magadi Link Road,"74,367-1,30,900","1,02,633",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-Magadi-Link-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri Main Road,"70,766-1,22,040","96,403",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri Road,"88,304-1,43,097","1,15,701",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kengeri Satellite Town,"59,486-94,234","76,860",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kengeri-Satellite-Town-in-Bangalore
Bangalore,Residential,Residential Plot,Kithaganur Main Road,"56,873-90,530","73,701",0.4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kithaganur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kodichikkanahalli Main Road,"70,540-1,27,643","99,091",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodichikkanahalli-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kodigehalli,"81,496-1,64,312","1,22,904",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodigehalli-in-Bangalore
Bangalore,Residential,Residential Plot,Kodigehalli Main Road,"61,530-1,02,376","81,953",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodigehalli-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kodigehalli Thindlu Main Road,"78,689-1,35,227","1,06,958",11,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodigehalli-Thindlu-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kodigenahalli Gauribidanur Road,"9,093-15,895","12,494",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodigenahalli-Gauribidanur-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kodipalya,"76,575-1,20,360","98,468",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodipalya-in-Bangalore
Bangalore,Residential,Residential Plot,Kodipalya Road,"53,413-88,807","71,110",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kodipalya-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kogilu Main Road,"44,167-79,426","61,796",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kogilu-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kolar Chikkaballapura Road,"12,401-23,993","18,197",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kolar-Chikkaballapura-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kommaghatta Main Road,"75,449-1,29,828","1,02,639",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kommaghatta-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Konanakunte,"92,906-1,56,126","1,24,516",0.4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Konanakunte-in-Bangalore
Bangalore,Residential,Residential Plot,Koppa Gate Nisarga Road,"26,674-48,144","37,409",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Koppa-Gate-Nisarga-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Koppa Road,"73,616-1,31,539","1,02,578",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Koppa-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Koramangala,"2,06,060-3,35,218","2,70,639",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Koramangala-in-Bangalore
Bangalore,Residential,Residential Plot,Kothanur,"48,536-82,403","65,469",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kothanur-in-Bangalore
Bangalore,Residential,Residential Plot,Kothnur Main Road,"89,968-1,47,418","1,18,693",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kothnur-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Krishna Rajendra Road,"86,344-1,41,016","1,13,680",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Krishna-Rajendra-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Krishnarajapura,"57,037-90,481","73,759",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Krishnarajapura-in-Bangalore
Bangalore,Residential,Residential Plot,KSR Main Road,"58,579-96,325","77,452",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-KSR-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kudlu Main Road,"87,709-1,39,614","1,13,661",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kudlu-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kumaraswamy Layout,"94,218-1,47,646","1,20,932",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kumaraswamy-Layout-in-Bangalore
Bangalore,Residential,Residential Plot,Kumbalagodu Gollahalli Road,"24,113-36,975","30,544",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kumbalagodu-Gollahalli-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Kumbalgodu,"24,344-37,316","30,830",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Kumbalgodu-in-Bangalore
Bangalore,Residential,Residential Plot,Lakshmisagara Road,"29,979-50,574","40,276",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Lakshmisagara-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Lal Bahadur Shastri Nagar,"88,050-1,31,248","1,09,649",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Lal-Bahadur-Shastri-Nagar-in-Bangalore
Bangalore,Residential,Residential Plot,M S Palya Road,"52,304-95,079","73,691",14,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-M-S-Palya-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Magadi Main Road,"57,579-1,04,396","80,987",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Magadi-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Mahadevapura,"59,850-1,13,297","86,574",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Mahadevapura-in-Bangalore
Bangalore,Residential,Residential Plot,Mallathahalli,"68,234-1,17,400","92,817",5,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Mallathahalli-in-Bangalore
Bangalore,Residential,Residential Plot,Malleshwaram,"2,09,951-3,23,924","2,66,938",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Malleshwaram-in-Bangalore
Bangalore,Residential,Residential Plot,Malur Byranahalli Road,"46,881-80,881","63,881",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Malur-Byranahalli-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Manganahalli Road,"99,457-1,43,589","1,21,523",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Manganahalli-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Marathahalli,"89,079-1,53,244","1,21,162",0.2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Marathahalli-in-Bangalore
Bangalore,Residential,Residential Plot,Marathahalli Main Road,"63,138-1,13,247","88,192",18,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Marathahalli-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Mathikere,"72,132-1,24,215","98,173",24,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Mathikere-in-Bangalore
Bangalore,Residential,Residential Plot,MCECHS Layout Main Road,"85,084-1,40,079","1,12,581",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-MCECHS-Layout-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,MedaHalli,"59,328-83,511","71,419",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-MedaHalli-in-Bangalore
Bangalore,Residential,Residential Plot,Muddinapalya Road,"67,456-1,16,833","92,145",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Muddinapalya-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Mysore Road,"58,494-97,160","77,827",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Mysore-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Naagarabhaavi,"77,003-1,28,239","1,02,621",2,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Naagarabhaavi-in-Bangalore
Bangalore,Residential,Residential Plot,Nada Prabhu Kempe Gowda Main Road,"62,874-1,16,634","89,754",32,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nada-Prabhu-Kempe-Gowda-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nada Prabhu Kempegowda Road,"84,995-1,30,712","1,07,854",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nada-Prabhu-Kempegowda-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nagarabhavi Main Road,"73,937-1,29,000","1,01,469",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nagarabhavi-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nagasandra Main Road,"46,028-91,072","68,550",15,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nagasandra-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nagavara,"71,942-1,46,986","1,09,464",20,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nagavara-in-Bangalore
Bangalore,Residential,Residential Plot,Nandi Hills,"23,638-38,043","30,840",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nandi-Hills-in-Bangalore
Bangalore,Residential,Residential Plot,National Highway 48,"36,460-67,558","52,009",9,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-National-Highway-48-in-Bangalore
Bangalore,Residential,Residential Plot,Neeladri Road,"37,193-67,142","52,168",-,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Neeladri-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nelamangala Chikkaballapura Road,"11,425-21,925","16,675",33,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nelamangala-Chikkaballapura-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nelamangala Majestic Service Road,"61,975-1,14,729","88,352",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nelamangala-Majestic-Service-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nelamangala Road,"22,474-39,605","31,040",6,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nelamangala-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Nelamangala Town,"22,881-36,143","29,512",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nelamangala-Town-in-Bangalore
Bangalore,Residential,Residential Plot,New Airport Road,"53,260-1,01,510","77,385",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-New-Airport-Road-in-Bangalore
Bangalore,Residential,Residential Plot,New BEL Road,"84,124-1,64,857","1,24,490",11,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-New-BEL-Road-in-Bangalore
Bangalore,Residential,Residential Plot,NICE Bangalore Mysore Expressway,"85,695-1,40,447","1,13,071",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-NICE-Bangalore-Mysore-Expressway-in-Bangalore
Bangalore,Residential,Residential Plot,Nice Ring Road,"70,556-1,23,580","97,068",4,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Nice-Ring-Road-in-Bangalore
Bangalore,Residential,Residential Plot,NITTE Meenakshi College Road,"56,883-99,370","78,126",7,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-NITTE-Meenakshi-College-Road-in-Bangalore
Bangalore,Residential,Residential Plot,NRI Layout Main Road,"49,491-80,802","65,147",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-NRI-Layout-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Old Madras Road,"57,649-96,549","77,099",0.3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Old-Madras-Road-in-Bangalore
Bangalore,Residential,Residential Plot,OMBR Layout,"1,39,356-2,09,919","1,74,637",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-OMBR-Layout-in-Bangalore
Bangalore,Residential,Residential Plot,Parappana Agrahara Main Road,"82,624-1,36,787","1,09,705",8,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Parappana-Agrahara-Main-Road-in-Bangalore
Bangalore,Residential,Residential Plot,Peenya,"47,768-95,957","71,862",17,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Peenya-in-Bangalore
Bangalore,Residential,Residential Plot,Phase 2 Electronic City,"53,027-84,482","68,754",3,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Phase-2-Electronic-City-in-Bangalore
Bangalore,Residential,Residential Plot,Phase 7 JP Nagar,"86,541-1,41,630","1,14,085",10,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Phase-7-JP-Nagar-in-Bangalore
Bangalore,Residential,Residential Plot,Phase 8th JP Nagar,"1,06,561-1,60,006","1,33,284",1,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Phase-8th-JP-Nagar-in-Bangalore
Bangalore,Residential,Residential Plot,Phase 9th JP Nagar,"72,274-1,09,708","90,991",13,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Phase-9th-JP-Nagar-in-Bangalore
Bangalore,Residential,Residential Plot,Pipeline Road,"49,684-88,884","69,284",12,https://www.magicbricks.com/Property-Rates-Trends/Residential-Plot-rates-Pipeline-Road-in-Bangalore
